SID,entry,evaluation,replacement
CDU-767,ricekrispietreats,EXCLUDE,EXCLUDE
CDU-767,fruitsnacks,REPLACE,fruit snacks
CDU-767,cheesenips,EXCLUDE,EXCLUDE
SGO-159,macaroniandcheese,REPLACE,macaroni and cheese
SGO-159,popcorn,FOUND,popcorn
SGO-159,pizza,FOUND,pizza
SGO-159,pasta,FOUND,pasta
SGO-159,grape,FOUND,grape
SGO-159,cheese,FOUND,cheese
SGO-159,meat,FOUND,meat
SGO-159,pepsi,EXCLUDE,EXCLUDE
SGO-159,coke,REPLACE,cookie
SGO-159,mountaindew,EXCLUDE,EXCLUDE
SGO-159,dietcoke,EXCLUDE,EXCLUDE
SGO-159,drpepper,REPLACE,pepper
SGO-159,rootbeer,EXCLUDE,EXCLUDE
SGO-159,orange,FOUND,orange
SGO-159,sierramist,EXCLUDE,EXCLUDE
SGO-159,sprite,REPLACE,spice
SGO-159,grape,FOUND,grape
SGO-159,cherry,FOUND,cherry
SGO-159,vanillacoke,EXCLUDE,EXCLUDE
SGO-159,icecream,REPLACE,ice cream
SGO-159,corndog,FOUND,corndog
SGO-159,pizzarolls,REPLACE,pizza roll
SGO-159,chips,FOUND,chips
SGO-159,cookies,REPLACE,cookie
SGO-159,grahamcrackers,REPLACE,graham crackers
SGO-159,seacrackers,EXCLUDE,EXCLUDE
SGO-159,granolabars,REPLACE,granola bar
SGO-159,corn,FOUND,corn
SGO-159,broccoli,FOUND,broccoli
SGO-159,langus,EXCLUDE,EXCLUDE
SGO-159,apple,FOUND,apple
SGO-159,pineapple,FOUND,pineapple
SGO-159,strawberries,FOUND,strawberries
SGO-159,ham,FOUND,ham
SGO-159,chicken,FOUND,chicken
SGO-159,pork,FOUND,pork
SKE-234,pizza,FOUND,pizza
SKE-234,water,FOUND,water
SKE-234,soda,FOUND,soda
SKE-234,cereal,FOUND,cereal
SKE-234,milk,FOUND,milk
SKE-234,orangejuice,REPLACE,orange juice
SKE-234,applejuice,EXCLUDE,EXCLUDE
SKE-234,apples,REPLACE,apple
SKE-234,fruit,FOUND,fruit
SKE-234,grapes,FOUND,grapes
SKE-234,pasta,FOUND,pasta
SKE-234,ravioli,FOUND,ravioli
SKE-234,coffee,FOUND,coffee
SKE-234,gingerale,EXCLUDE,EXCLUDE
SKE-234,spaghetti,FOUND,spaghetti
SKE-234,breadsticks,FOUND,breadsticks
SKE-234,buffalowings,REPLACE,buffalo wings
SMK-401,hamburger,FOUND,hamburger
SMK-401,hotdog,FOUND,hotdog
SMK-401,chips,FOUND,chips
SMK-401,skittles,EXCLUDE,EXCLUDE
SMK-401,hershey,EXCLUDE,EXCLUDE
SMK-401,hotdogs,REPLACE,hotdog
SMK-401,sausage,FOUND,sausage
SMK-401,milk,FOUND,milk
SMK-401,coke,REPLACE,cookie
SMK-401,dietcoke,EXCLUDE,EXCLUDE
SMK-401,sprite,REPLACE,spice
SMK-401,sunkist,EXCLUDE,EXCLUDE
SMK-401,frenchfries,REPLACE,french fries
SMK-401,tatertots,REPLACE,tater tots
SMK-401,mashedpotatoes,REPLACE,mashed potatoes
SMK-401,corn,FOUND,corn
SMK-401,peas,FOUND,peas
SMK-401,grapes,FOUND,grapes
SMK-401,apple,FOUND,apple
SMK-401,bananas,REPLACE,banana
SMK-401,guacamole,FOUND,guacamole
SMK-401,cheese,FOUND,cheese
SMK-401,pepperjackcheese,EXCLUDE,EXCLUDE
SMK-401,bread,FOUND,bread
SMK-401,pringles,FOUND,pringles
SMK-401,quakerbars,EXCLUDE,EXCLUDE
SMK-401,granolabars,REPLACE,granola bar
SMK-401,popsicles,REPLACE,popsicle
SMK-401,frozenpizzas,EXCLUDE,EXCLUDE
SMK-401,pepperonipizza,EXCLUDE,EXCLUDE
SMK-401,cheesepizza,EXCLUDE,EXCLUDE
SMK-401,sausagepizza,EXCLUDE,EXCLUDE
SMK-401,breadsticks,FOUND,breadsticks
SMK-401,spaghetti,FOUND,spaghetti
SMK-401,lasagna,FOUND,lasagna
SNI-300,soda,FOUND,soda
SNI-300,water,FOUND,water
SNI-300,chicken,FOUND,chicken
SNI-300,burger,FOUND,burger
SNI-300,rice,FOUND,rice
SNI-300,spaghetti,FOUND,spaghetti
SNI-300,macaroniandcheese,REPLACE,macaroni and cheese
SNI-300,steak,FOUND,steak
SNI-300,barbecue,FOUND,barbecue
SNI-300,chinese,FOUND,chinese
SNI-300,rice,FOUND,rice
SNI-300,pizza,FOUND,pizza
SNI-300,juice,FOUND,juice
SNI-300,orange,FOUND,orange
SNI-300,lemon,FOUND,lemon
SNI-300,apple,FOUND,apple
SNI-300,pear,FOUND,pear
SNI-300,lemon,FOUND,lemon
SNR-308,pizza,FOUND,pizza
SNR-308,pizza,FOUND,pizza
SNR-308,chips,FOUND,chips
SNR-308,candies,EXCLUDE,EXCLUDE
SNR-308,pop,EXCLUDE,EXCLUDE
SNR-308,dietcoke,EXCLUDE,EXCLUDE
SNR-308,lemonade,FOUND,lemonade
SNR-308,pies,REPLACE,pie
SNR-308,cereal,FOUND,cereal
SNR-308,cakes,REPLACE,cake
SNR-308,brownies,REPLACE,brownie
SNR-308,sandwich,FOUND,sandwich
SNR-308,peanutbutter,REPLACE,peanut butter
SNR-308,tunafish,EXCLUDE,EXCLUDE
SNR-308,fish,FOUND,fish
SNR-308,chicken,FOUND,chicken
SNT-310,soda,FOUND,soda
SNT-310,corn,FOUND,corn
SNT-310,potatoes,FOUND,potatoes
SNT-310,tomato,FOUND,tomato
SNT-310,steak,FOUND,steak
SNT-310,apple,FOUND,apple
SNT-310,oranges,REPLACE,orange
SNT-310,banana,FOUND,banana
SNT-310,kiwi,FOUND,kiwi
SNT-310,plums,REPLACE,plum
SNT-310,water,FOUND,water
SNT-310,bread,FOUND,bread
SNT-310,turkey,FOUND,turkey
SNT-310,mayo,REPLACE,matzo
SNT-310,mustard,FOUND,mustard
SNT-310,lettuce,FOUND,lettuce
SNT-310,carrots,FOUND,carrots
SNT-310,radishes,REPLACE,radish
SNT-310,beets,FOUND,beets
SNT-310,cauliflower,FOUND,cauliflower
SNT-310,broccoli,FOUND,broccoli
SNT-310,sweetpotatoes,REPLACE,sweet potatoes
SNT-310,beans,FOUND,beans
SNV-312,hotdog,FOUND,hotdog
SNV-312,hamburger,FOUND,hamburger
SNV-312,burrito,FOUND,burrito
SNV-312,chicken,FOUND,chicken
SNV-312,rice,FOUND,rice
SNV-312,corn,FOUND,corn
SNV-312,celery,FOUND,celery
SNV-312,peanutbutter,REPLACE,peanut butter
SNV-312,water,FOUND,water
SNV-312,2%milk,REPLACE,milk
SNV-312,orangejuice,REPLACE,orange juice
SNV-312,applejuice,EXCLUDE,EXCLUDE
SNV-312,chocolatemilk,EXCLUDE,EXCLUDE
SNV-312,waffles,FOUND,waffles
SNV-312,blueberrymuffins,EXCLUDE,EXCLUDE
SNV-312,granolabars,REPLACE,granola bar
SNV-312,gatorade,EXCLUDE,EXCLUDE
SNV-312,powerade,EXCLUDE,EXCLUDE
SNV-312,turkey,FOUND,turkey
SNV-312,ham,FOUND,ham
SNV-312,mashedpotatoes,REPLACE,mashed potatoes
SNV-312,chickennoodles,REPLACE,chicken noodles
SNV-312,cornbread,FOUND,cornbread
SNV-312,wings,FOUND,wings
SNV-312,spaghetti,FOUND,spaghetti
SNV-312,lasagna,FOUND,lasagna
SNV-312,breadsticks,FOUND,breadsticks
SNV-312,chickenpasta,EXCLUDE,EXCLUDE
SNV-312,apples,REPLACE,apple
SNV-312,oranges,REPLACE,orange
SNV-312,strawberry,FOUND,strawberry
SNV-312,raspberries,FOUND,raspberries
SNV-312,blueberries,FOUND,blueberries
SNY-315,chicken,FOUND,chicken
SNY-315,water,FOUND,water
SNY-315,pop,EXCLUDE,EXCLUDE
SNY-315,steak,FOUND,steak
SNY-315,macaroniandcheese,REPLACE,macaroni and cheese
SNY-315,bread,FOUND,bread
SNY-315,milk,FOUND,milk
SNY-315,orangejuice,REPLACE,orange juice
SNY-315,applejuice,EXCLUDE,EXCLUDE
SNY-315,grapejuice,EXCLUDE,EXCLUDE
SNY-315,cranberryjuice,EXCLUDE,EXCLUDE
SNY-315,tomatojuice,EXCLUDE,EXCLUDE
SNY-315,bananas,REPLACE,banana
SNY-315,apples,REPLACE,apple
SNY-315,oranges,REPLACE,orange
SNY-315,grapes,FOUND,grapes
SNY-315,lettuce,FOUND,lettuce
SNY-315,crackers,FOUND,crackers
SNY-315,cereal,FOUND,cereal
SNY-315,cheezits,REPLACE,cheez its
SNY-315,hotchocolate,EXCLUDE,EXCLUDE
SNY-315,tea,FOUND,tea
SNY-315,tomatosoup,REPLACE,tomato soup
SNY-315,chickennoodlesoup,REPLACE,chicken noodle soup
SOA-317,pop,EXCLUDE,EXCLUDE
SOA-317,food,EXCLUDE,EXCLUDE
SOA-317,rootbeer,EXCLUDE,EXCLUDE
SOA-317,water,FOUND,water
SOA-317,chew,REPLACE,cashew
SOA-317,orange,FOUND,orange
SOA-317,applejuice,EXCLUDE,EXCLUDE
SOQ-329,banana,FOUND,banana
SOQ-329,apple,FOUND,apple
SOQ-329,water,FOUND,water
SOQ-329,soda,FOUND,soda
SOQ-329,orange,FOUND,orange
SOQ-329,strawberry,FOUND,strawberry
SOQ-329,kiwi,FOUND,kiwi
SOQ-329,pizza,FOUND,pizza
SOQ-329,icecream,REPLACE,ice cream
SOQ-329,chocolate,FOUND,chocolate
SOQ-329,beer,FOUND,beer
SOQ-329,chips,FOUND,chips
SOQ-329,chicken,FOUND,chicken
SOQ-329,beef,FOUND,beef
SOQ-329,bacon,FOUND,bacon
SOQ-329,meatloaf,FOUND,meatloaf
SOQ-329,hamburger,FOUND,hamburger
SOQ-329,steak,FOUND,steak
SOQ-329,greenbeans,REPLACE,green beans
SOQ-329,peas,FOUND,peas
SOQ-329,carrots,FOUND,carrots
SOQ-329,spinach,FOUND,spinach
SOQ-329,broccoli,FOUND,broccoli
SOQ-329,corn,FOUND,corn
SOQ-329,blueberries,FOUND,blueberries
SOQ-329,cherries,FOUND,cherries
SPL-436,gatorade,EXCLUDE,EXCLUDE
SPL-436,lemonade,FOUND,lemonade
SPL-436,propel,EXCLUDE,EXCLUDE
SPL-436,chips,FOUND,chips
SPL-436,gingerbread,EXCLUDE,EXCLUDE
SPL-436,cake,FOUND,cake
SPL-436,icecream,REPLACE,ice cream
SPL-436,cookies,REPLACE,cookie
SPL-436,turkey,FOUND,turkey
SPL-436,ham,FOUND,ham
SPL-436,cottagecheese,REPLACE,cottage cheese
SPL-436,frenchtoast,REPLACE,french toast
SPL-436,eggs,FOUND,eggs
SPL-436,peanuts,FOUND,peanuts
SPV-450,tacos,REPLACE,taco
SPV-450,pizza,FOUND,pizza
SPV-450,water,FOUND,water
SPV-450,watermelon,FOUND,watermelon
SPV-450,hotdogs,REPLACE,hotdog
SPV-450,hamburgers,REPLACE,hamburger
SPV-450,frenchfries,REPLACE,french fries
SPV-450,candy,FOUND,candy
SPV-450,spaghetti,FOUND,spaghetti
SPV-450,lasagna,FOUND,lasagna
SPV-450,icecream,REPLACE,ice cream
SPV-450,sodapop,EXCLUDE,EXCLUDE
SPV-450,liquor,EXCLUDE,EXCLUDE
SPV-450,mustard,FOUND,mustard
SPV-450,tomatoes,REPLACE,tomato
SPV-450,onions,FOUND,onions
SPV-450,greenpeppers,REPLACE,green peppers
SPV-450,corn,FOUND,corn
SPV-450,strawberries,FOUND,strawberries
SPV-450,lettuce,FOUND,lettuce
SPV-450,cheese,FOUND,cheese
SPV-450,garlicbread,REPLACE,garlic bread
SRF-483,ribs,FOUND,ribs
SRF-483,wings,FOUND,wings
SRF-483,soda,FOUND,soda
SRF-483,water,FOUND,water
SRF-483,chickentenders,REPLACE,chicken tenders
SRF-483,chickenwings,REPLACE,chicken wings
SRF-483,chickenlegs,EXCLUDE,EXCLUDE
SRF-483,pickles,REPLACE,pickle
SRF-483,peppers,FOUND,peppers
SRF-483,macandcheese,REPLACE,mac and cheese
SRF-483,cheese,FOUND,cheese
SRF-483,noodles,FOUND,noodles
SRF-483,parmesancheese,REPLACE,parmesan cheese
SRF-483,hamburgers,REPLACE,hamburger
SRR-498,spaghetti,FOUND,spaghetti
SRR-498,tacos,REPLACE,taco
SRR-498,milk,FOUND,milk
SRR-498,soda,FOUND,soda
SRR-498,chocolatemilk,EXCLUDE,EXCLUDE
SRR-498,strawberrymilk,EXCLUDE,EXCLUDE
SRR-498,eggs,FOUND,eggs
SRR-498,bacon,FOUND,bacon
SRR-498,toast,FOUND,toast
SRR-498,peanutbutterandjelly,EXCLUDE,EXCLUDE
SRR-498,pudding,FOUND,pudding
SRR-498,cake,FOUND,cake
SRR-498,omelets,REPLACE,omelet
SRR-498,chocolatefudge,EXCLUDE,EXCLUDE
SRR-498,water,FOUND,water
SRR-498,romannoodles,EXCLUDE,EXCLUDE
SRR-498,hamburgers,REPLACE,hamburger
SRR-498,cheeseburgers,REPLACE,cheeseburger
SRR-498,fries,FOUND,fries
SRR-498,ravioli,FOUND,ravioli
SRR-498,pizza,FOUND,pizza
SRR-498,mcdonalds,EXCLUDE,EXCLUDE
SSG-520,water,FOUND,water
SSG-520,milk,FOUND,milk
SSG-520,chickennuggets,REPLACE,chicken nuggets
SSG-520,fish,FOUND,fish
SSG-520,calamari,FOUND,calamari
SSG-520,shrimp,FOUND,shrimp
SSG-520,beefandnoodles,REPLACE,beef and noodles
SSG-520,spaghetti,FOUND,spaghetti
SSG-520,orangejuice,REPLACE,orange juice
SSG-520,lemonade,FOUND,lemonade
SSG-520,koolaid,EXCLUDE,EXCLUDE
SSG-520,candy,FOUND,candy
SSG-520,juice,FOUND,juice
SUG-544,pizza,FOUND,pizza
SUG-544,potato,FOUND,potato
SUG-544,corn,FOUND,corn
SUG-544,beans,FOUND,beans
SUG-544,soup,FOUND,soup
SUG-544,pepsi,EXCLUDE,EXCLUDE
SUG-544,cherrypepsi,EXCLUDE,EXCLUDE
SUG-544,icee,REPLACE,ice
SUG-544,tea,FOUND,tea
SUG-544,drpepper,REPLACE,pepper
SUG-544,lemonade,FOUND,lemonade
SUG-544,watermelon,FOUND,watermelon
SUG-544,pumpkin,FOUND,pumpkin
SUG-544,pumpkinpie,REPLACE,pumpkin pie
SUG-544,cherry,FOUND,cherry
SUG-544,apple,FOUND,apple
SUG-544,orange,FOUND,orange
SVH-570,cake,FOUND,cake
SVH-570,icedcream,REPLACE,ice cream
SVH-570,popsicles,REPLACE,popsicle
SVH-570,fruit,FOUND,fruit
SVH-570,meatloaf,FOUND,meatloaf
SVH-570,barbecueribs,EXCLUDE,EXCLUDE
SVH-570,milk,FOUND,milk
SVH-570,water,FOUND,water
SVH-570,orangejuice,REPLACE,orange juice
SVH-570,applejuice,EXCLUDE,EXCLUDE
SVH-570,steak,FOUND,steak
SVH-570,broccoli,FOUND,broccoli
SVH-570,lettuce,FOUND,lettuce
SVH-570,salad,FOUND,salad
SVH-570,dietcoke,EXCLUDE,EXCLUDE
SVH-570,sprite,REPLACE,spice
SVY-587,peaches,REPLACE,peach
SVY-587,apples,REPLACE,apple
SVY-587,soda,FOUND,soda
SVY-587,chicken,FOUND,chicken
SVY-587,squid,FOUND,squid
SVY-587,carrots,FOUND,carrots
SVY-587,cabbage,FOUND,cabbage
SVY-587,lettuce,FOUND,lettuce
SVY-587,breadsticks,FOUND,breadsticks
SVY-587,marinarasauce,EXCLUDE,EXCLUDE
SVY-587,pizza,FOUND,pizza
SVY-587,chickennuggets,REPLACE,chicken nuggets
SVY-587,frenchfries,REPLACE,french fries
SVY-587,hotdogs,REPLACE,hotdog
SVY-587,hamburgers,REPLACE,hamburger
SVY-587,cheese,FOUND,cheese
SVY-587,yogurt,FOUND,yogurt
SVY-587,peanutbutter,REPLACE,peanut butter
SVY-587,soup,FOUND,soup
SZA-781,spaghetti,FOUND,spaghetti
SZA-781,applejuice,EXCLUDE,EXCLUDE
SZA-781,v8,EXCLUDE,EXCLUDE
SZA-781,tomatoes,REPLACE,tomato
SZA-781,vegetables,FOUND,vegetables
SZA-781,applecider,EXCLUDE,EXCLUDE
SZA-781,cranberryjuice,EXCLUDE,EXCLUDE
SZA-781,asparagus,FOUND,asparagus
SZA-781,salmon,FOUND,salmon
SZA-781,tunafish,EXCLUDE,EXCLUDE
