"ID","Word1","Word2","Phonemes1","Phonemes2","Shared_Cont_Phonemes"
704925696,"drpepper","empanadas","[['D', 'R', 'AY1', 'V', 'P', 'EH1', 'P', 'ER0'], ['D', 'AA1', 'K', 'T', 'ER0', 'P', 'EH1', 'P', 'ER0']]","[['EH1', 'M', 'P', 'AE1', 'N', 'EY1', 'D', 'AH0', 'Z']]",1
704925696,"empanadas","empanidas","[['EH1', 'M', 'P', 'AE1', 'N', 'EY1', 'D', 'AH0', 'Z']]","[['EH1', 'M', 'P', 'AE1', 'N', 'IH1', 'D', 'AE1', 'Z'], ['EH1', 'M', 'P', 'AE1', 'N', 'IH1', 'D', 'EH1', 'Z'], ['EH1', 'M', 'P', 'AE1', 'N', 'AY1', 'D', 'IY1', 'AE1', 'Z'], ['EH1', 'M', 'P', 'AE1', 'N', 'AY1', 'D', 'IY1', 'EH1', 'Z']]",5
704925696,"empanidas","frenchfries","[['EH1', 'M', 'P', 'AE1', 'N', 'IH1', 'D', 'AE1', 'Z'], ['EH1', 'M', 'P', 'AE1', 'N', 'IH1', 'D', 'EH1', 'Z'], ['EH1', 'M', 'P', 'AE1', 'N', 'AY1', 'D', 'IY1', 'AE1', 'Z'], ['EH1', 'M', 'P', 'AE1', 'N', 'AY1', 'D', 'IY1', 'EH1', 'Z']]","[['F', 'R', 'EH1', 'N', 'CH', 'F', 'R', 'AY1', 'Z']]",1
704925696,"frenchfries","granolabars","[['F', 'R', 'EH1', 'N', 'CH', 'F', 'R', 'AY1', 'Z']]","[['G', 'R', 'AA1', 'N', 'OW0', 'L', 'AE1', 'B', 'AA1', 'R', 'EH1', 'S']]",2
704925696,"granolabars","grapejuice","[['G', 'R', 'AA1', 'N', 'OW0', 'L', 'AE1', 'B', 'AA1', 'R', 'EH1', 'S']]","[['G', 'R', 'EY1', 'P', 'JH', 'UW1', 'S']]",2
704925696,"grapejuice","hashbrowns","[['G', 'R', 'EY1', 'P', 'JH', 'UW1', 'S']]","[['HH', 'AE1', 'SH', 'B', 'R', 'AW1', 'N', 'Z']]",1
704925696,"hashbrowns","hotwings","[['HH', 'AE1', 'SH', 'B', 'R', 'AW1', 'N', 'Z']]","[['HH', 'AA1', 'T', 'W', 'IH1', 'NG', 'Z']]",1
704925696,"hotwings","mountaindew","[['HH', 'AA1', 'T', 'W', 'IH1', 'NG', 'Z']]","[['M', 'AW1', 'N', 'T', 'AY1', 'EH1', 'N', 'D', 'UW1'], ['M', 'AW1', 'N', 'T', 'EY1', 'AY1', 'EH1', 'N', 'D', 'UW1']]",1
704925696,"mountaindew","pepsi","[['M', 'AW1', 'N', 'T', 'AY1', 'EH1', 'N', 'D', 'UW1'], ['M', 'AW1', 'N', 'T', 'EY1', 'AY1', 'EH1', 'N', 'D', 'UW1']]","[['P', 'EH1', 'P', 'S', 'IY0']]",1
704925696,"pepsi","pizza","[['P', 'EH1', 'P', 'S', 'IY0']]","[['P', 'IY1', 'T', 'S', 'AH0']]",1
704925696,"pizza","poptarts","[['P', 'IY1', 'T', 'S', 'AH0']]","[['P', 'AA1', 'P', 'T', 'AA1', 'R', 'T', 'S']]",2
704925696,"poptarts","potatoskins","[['P', 'AA1', 'P', 'T', 'AA1', 'R', 'T', 'S']]","[['P', 'AH0', 'T', 'EY1', 'T', 'OW2', 'S', 'K', 'IH1', 'N', 'Z']]",1
704925696,"potatoskins","quesadillas","[['P', 'AH0', 'T', 'EY1', 'T', 'OW2', 'S', 'K', 'IH1', 'N', 'Z']]","[['K', 'Y', 'UW1', 'Z', 'AE1', 'D', 'IH1', 'L', 'AE1', 'Z'], ['K', 'Y', 'UW1', 'Z', 'AE1', 'D', 'IH1', 'L', 'EH1', 'Z'], ['K', 'W', 'EH1', 'S', 'AE1', 'D', 'IH1', 'L', 'AE1', 'Z'], ['K', 'W', 'EH1', 'S', 'AE1', 'D', 'IH1', 'L', 'EH1', 'Z']]",1
704925696,"quesadillas","sierramist","[['K', 'Y', 'UW1', 'Z', 'AE1', 'D', 'IH1', 'L', 'AE1', 'Z'], ['K', 'Y', 'UW1', 'Z', 'AE1', 'D', 'IH1', 'L', 'EH1', 'Z'], ['K', 'W', 'EH1', 'S', 'AE1', 'D', 'IH1', 'L', 'AE1', 'Z'], ['K', 'W', 'EH1', 'S', 'AE1', 'D', 'IH1', 'L', 'EH1', 'Z']]","[['S', 'IY0', 'EH1', 'R', 'AH0', 'M', 'IH1', 'S', 'T']]",1
704925696,"sierramist","sourcream","[['S', 'IY0', 'EH1', 'R', 'AH0', 'M', 'IH1', 'S', 'T']]","[['S', 'AW1', 'ER0', 'K', 'R', 'IY1', 'M'], ['S', 'AW1', 'R', 'K', 'R', 'IY1', 'M']]",1
704925696,"sourcream","tacos","[['S', 'AW1', 'ER0', 'K', 'R', 'IY1', 'M'], ['S', 'AW1', 'R', 'K', 'R', 'IY1', 'M']]","[['T', 'AA1', 'K', 'OW0', 'Z']]",1
704925696,"tacos","juice","[['T', 'AA1', 'K', 'OW0', 'Z']]","[['JH', 'UW1', 'S']]",0
704925696,"juice","waffles","[['JH', 'UW1', 'S']]","[['W', 'AA1', 'F', 'AH0', 'L', 'Z']]",0
642390232,"cakethathassugaronit","candy","[['K', 'EY1', 'K', 'DH', 'AE1', 'T', 'HH', 'AE1', 'S', 'Y', 'UW1', 'G', 'EH1', 'R', 'OW0', 'N', 'IH1', 'T'], ['K', 'EY1', 'K', 'DH', 'AH0', 'T', 'HH', 'AE1', 'S', 'Y', 'UW1', 'G', 'EH1', 'R', 'OW0', 'N', 'IH1', 'T']]","[['K', 'AE1', 'N', 'D', 'IY0']]",1
642390232,"candy","chocolate","[['K', 'AE1', 'N', 'D', 'IY0']]","[['CH', 'AO1', 'K', 'L', 'AH0', 'T']]",1
642390232,"chocolate","strawberries","[['CH', 'AO1', 'K', 'L', 'AH0', 'T']]","[['S', 'T', 'R', 'AO1', 'B', 'EH2', 'R', 'IY0', 'Z']]",1
642390232,"strawberries","pop","[['S', 'T', 'R', 'AO1', 'B', 'EH2', 'R', 'IY0', 'Z']]","[['P', 'AA1', 'P']]",0
642390232,"pop","cake","[['P', 'AA1', 'P']]","[['K', 'EY1', 'K']]",0
642390232,"cake","chocolatecake","[['K', 'EY1', 'K']]","[['CH', 'AA1', 'K', 'L', 'AH0', 'T', 'IY1', 'K', 'EY1', 'K']]",3
642390232,"chocolatecake","chocolatecoveredbrownies","[['CH', 'AA1', 'K', 'L', 'AH0', 'T', 'IY1', 'K', 'EY1', 'K']]","[['CH', 'AO1', 'K', 'L', 'AH0', 'T', 'K', 'AH1', 'V', 'ER0', 'D', 'B', 'R', 'AW1', 'N', 'IY0', 'Z']]",4
642390232,"chocolatecoveredbrownies","chocolatecoveredmarshmallows","[['CH', 'AO1', 'K', 'L', 'AH0', 'T', 'K', 'AH1', 'V', 'ER0', 'D', 'B', 'R', 'AW1', 'N', 'IY0', 'Z']]","[['CH', 'AO1', 'K', 'L', 'AH0', 'T', 'K', 'AH1', 'V', 'ER0', 'D', 'M', 'AA1', 'R', 'SH', 'M', 'EH2', 'L', 'OW0', 'Z']]",11
642390232,"chocolatecoveredmarshmallows","chocolatecoveredstrawberries","[['CH', 'AO1', 'K', 'L', 'AH0', 'T', 'K', 'AH1', 'V', 'ER0', 'D', 'M', 'AA1', 'R', 'SH', 'M', 'EH2', 'L', 'OW0', 'Z']]","[['CH', 'AO1', 'K', 'L', 'AH0', 'T', 'K', 'AH1', 'V', 'ER0', 'D', 'S', 'T', 'R', 'AO1', 'B', 'EH2', 'R', 'IY0', 'Z']]",11
642390232,"chocolatecoveredstrawberries","cocacola","[['CH', 'AO1', 'K', 'L', 'AH0', 'T', 'K', 'AH1', 'V', 'ER0', 'D', 'S', 'T', 'R', 'AO1', 'B', 'EH2', 'R', 'IY0', 'Z']]","[['K', 'OW1', 'K', 'AH0', 'K', 'OW1', 'L', 'AH0']]",2
642390232,"cocacola","hersheys","[['K', 'OW1', 'K', 'AH0', 'K', 'OW1', 'L', 'AH0']]","[['HH', 'ER0', 'Z', 'HH', 'EY1', 'Z'], ['HH', 'ER1', 'Z', 'HH', 'EY1', 'Z']]",0
642390232,"hersheys","kiwis","[['HH', 'ER0', 'Z', 'HH', 'EY1', 'Z'], ['HH', 'ER1', 'Z', 'HH', 'EY1', 'Z']]","[['K', 'IY1', 'W', 'IY0', 'Z']]",1
642390232,"kiwis","mms","[['K', 'IY1', 'W', 'IY0', 'Z']]","[['EH1', 'M', 'M', 'IH1', 'Z']]",1
642390232,"mms","marblecake","[['EH1', 'M', 'M', 'IH1', 'Z']]","[['M', 'AA1', 'R', 'B', 'AH0', 'L', 'K', 'EY1', 'K']]",1
642390232,"marblecake","marshmallows","[['M', 'AA1', 'R', 'B', 'AH0', 'L', 'K', 'EY1', 'K']]","[['M', 'AA1', 'R', 'SH', 'M', 'EH2', 'L', 'OW0', 'Z']]",3
642390232,"marshmallows","nastycake","[['M', 'AA1', 'R', 'SH', 'M', 'EH2', 'L', 'OW0', 'Z']]","[['N', 'AE1', 'S', 'T', 'IY0', 'K', 'EY1', 'K']]",0
642390232,"nastycake","pepsis","[['N', 'AE1', 'S', 'T', 'IY0', 'K', 'EY1', 'K']]","[['P', 'EH1', 'P', 'S', 'IH1', 'S']]",1
642390232,"pepsis","pizza","[['P', 'EH1', 'P', 'S', 'IH1', 'S']]","[['P', 'IY1', 'T', 'S', 'AH0']]",1
642390232,"pizza","salsberrysteak","[['P', 'IY1', 'T', 'S', 'AH0']]","[['S', 'AO1', 'L', 'S', 'B', 'EH0', 'R', 'IY0', 'S', 'T', 'EY1', 'K']]",1
642390232,"salsberrysteak","vanillacake","[['S', 'AO1', 'L', 'S', 'B', 'EH0', 'R', 'IY0', 'S', 'T', 'EY1', 'K']]","[['V', 'AH0', 'N', 'IH1', 'L', 'AH0', 'K', 'EY1', 'K']]",2
443681266,"broccoli","brusselsprouts","[['B', 'R', 'AA1', 'K', 'AH0', 'L', 'IY0'], ['B', 'R', 'AA1', 'K', 'L', 'IY0']]","[['B', 'R', 'AH1', 'S', 'AH0', 'L', 'S', 'P', 'R', 'AW1', 'T', 'S']]",2
443681266,"brusselsprouts","chicken","[['B', 'R', 'AH1', 'S', 'AH0', 'L', 'S', 'P', 'R', 'AW1', 'T', 'S']]","[['CH', 'IH1', 'K', 'AH0', 'N']]",1
443681266,"chicken","milk","[['CH', 'IH1', 'K', 'AH0', 'N']]","[['M', 'IH1', 'L', 'K']]",1
443681266,"milk","lemon","[['M', 'IH1', 'L', 'K']]","[['L', 'EH1', 'M', 'AH0', 'N']]",1
443681266,"lemon","orange","[['L', 'EH1', 'M', 'AH0', 'N']]","[['AO1', 'R', 'AH0', 'N', 'JH'], ['AO1', 'R', 'IH0', 'N', 'JH']]",2
443681266,"orange","cheese","[['AO1', 'R', 'AH0', 'N', 'JH'], ['AO1', 'R', 'IH0', 'N', 'JH']]","[['CH', 'IY1', 'Z']]",0
443681266,"cheese","sprite","[['CH', 'IY1', 'Z']]","[['S', 'P', 'R', 'AY1', 'T']]",0
443681266,"sprite","coke","[['S', 'P', 'R', 'AY1', 'T']]","[['K', 'OW1', 'K']]",0
443681266,"coke","macaroni","[['K', 'OW1', 'K']]","[['M', 'AE2', 'K', 'ER0', 'OW1', 'N', 'IY0']]",1
443681266,"macaroni","celery","[['M', 'AE2', 'K', 'ER0', 'OW1', 'N', 'IY0']]","[['S', 'EH1', 'L', 'ER0', 'IY0']]",1
443681266,"celery","carrots","[['S', 'EH1', 'L', 'ER0', 'IY0']]","[['K', 'AE1', 'R', 'AH0', 'T', 'S'], ['K', 'EH1', 'R', 'AH0', 'T', 'S']]",1
443681266,"carrots","tomatoes","[['K', 'AE1', 'R', 'AH0', 'T', 'S'], ['K', 'EH1', 'R', 'AH0', 'T', 'S']]","[['T', 'AH0', 'M', 'EY1', 'T', 'OW0', 'Z'], ['T', 'AH0', 'M', 'AA1', 'T', 'OW0', 'Z']]",1
443681266,"tomatoes","bread","[['T', 'AH0', 'M', 'EY1', 'T', 'OW0', 'Z'], ['T', 'AH0', 'M', 'AA1', 'T', 'OW0', 'Z']]","[['B', 'R', 'EH1', 'D']]",0
443681266,"bread","peppers","[['B', 'R', 'EH1', 'D']]","[['P', 'EH1', 'P', 'ER0', 'Z']]",1
443681266,"peppers","onions","[['P', 'EH1', 'P', 'ER0', 'Z']]","[['AH1', 'N', 'Y', 'AH0', 'N', 'Z']]",1
443681266,"onions","bacon","[['AH1', 'N', 'Y', 'AH0', 'N', 'Z']]","[['B', 'EY1', 'K', 'AH0', 'N']]",2
443681266,"bacon","eggs","[['B', 'EY1', 'K', 'AH0', 'N']]","[['EH1', 'G', 'Z']]",0
443681266,"eggs","icing","[['EH1', 'G', 'Z']]","[['AY1', 'S', 'IH0', 'NG']]",0
443681266,"icing","cake","[['AY1', 'S', 'IH0', 'NG']]","[['K', 'EY1', 'K']]",0
443681266,"cake","pie","[['K', 'EY1', 'K']]","[['P', 'AY1']]",0
443681266,"pie","cherries","[['P', 'AY1']]","[['CH', 'EH1', 'R', 'IY0', 'Z']]",0
443681266,"cherries","grapes","[['CH', 'EH1', 'R', 'IY0', 'Z']]","[['G', 'R', 'EY1', 'P', 'S']]",1
443681266,"grapes","bananas","[['G', 'R', 'EY1', 'P', 'S']]","[['B', 'AH0', 'N', 'AE1', 'N', 'AH0', 'Z']]",0
443681266,"bananas","drpepper","[['B', 'AH0', 'N', 'AE1', 'N', 'AH0', 'Z']]","[['D', 'R', 'AY1', 'V', 'P', 'EH1', 'P', 'ER0'], ['D', 'AA1', 'K', 'T', 'ER0', 'P', 'EH1', 'P', 'ER0']]",0
443681266,"drpepper","gingerale","[['D', 'R', 'AY1', 'V', 'P', 'EH1', 'P', 'ER0'], ['D', 'AA1', 'K', 'T', 'ER0', 'P', 'EH1', 'P', 'ER0']]","[['JH', 'IH1', 'NG', 'EH1', 'R', 'AH0', 'L', 'AH0'], ['JH', 'IH1', 'NG', 'IH1', 'R', 'AH0', 'L', 'AH0']]",1
443681266,"gingerale","grapejuice","[['JH', 'IH1', 'NG', 'EH1', 'R', 'AH0', 'L', 'AH0'], ['JH', 'IH1', 'NG', 'IH1', 'R', 'AH0', 'L', 'AH0']]","[['G', 'R', 'EY1', 'P', 'JH', 'UW1', 'S']]",1
443681266,"grapejuice","mountaindew","[['G', 'R', 'EY1', 'P', 'JH', 'UW1', 'S']]","[['M', 'AW1', 'N', 'T', 'AY1', 'EH1', 'N', 'D', 'UW1'], ['M', 'AW1', 'N', 'T', 'EY1', 'AY1', 'EH1', 'N', 'D', 'UW1']]",1
443681266,"mountaindew","orangejuice","[['M', 'AW1', 'N', 'T', 'AY1', 'EH1', 'N', 'D', 'UW1'], ['M', 'AW1', 'N', 'T', 'EY1', 'AY1', 'EH1', 'N', 'D', 'UW1']]","[['AO1', 'R', 'AH0', 'N', 'JH', 'JH', 'UW1', 'S'], ['AO1', 'R', 'IH0', 'N', 'JH', 'JH', 'UW1', 'S']]",1
443681266,"orangejuice","pepsi","[['AO1', 'R', 'AH0', 'N', 'JH', 'JH', 'UW1', 'S'], ['AO1', 'R', 'IH0', 'N', 'JH', 'JH', 'UW1', 'S']]","[['P', 'EH1', 'P', 'S', 'IY0']]",1
600164385,"applejuice","broccoli","[['AE1', 'P', 'AH0', 'L', 'JH', 'UW1', 'S']]","[['B', 'R', 'AA1', 'K', 'AH0', 'L', 'IY0'], ['B', 'R', 'AA1', 'K', 'L', 'IY0']]",2
600164385,"broccoli","water","[['B', 'R', 'AA1', 'K', 'AH0', 'L', 'IY0'], ['B', 'R', 'AA1', 'K', 'L', 'IY0']]","[['W', 'AO1', 'T', 'ER0']]",0
600164385,"water","apple","[['W', 'AO1', 'T', 'ER0']]","[['AE1', 'P', 'AH0', 'L']]",0
600164385,"apple","oranges","[['AE1', 'P', 'AH0', 'L']]","[['AO1', 'R', 'AH0', 'N', 'JH', 'AH0', 'Z'], ['AO1', 'R', 'IH0', 'N', 'JH', 'IH0', 'Z']]",1
600164385,"oranges","soda","[['AO1', 'R', 'AH0', 'N', 'JH', 'AH0', 'Z'], ['AO1', 'R', 'IH0', 'N', 'JH', 'IH0', 'Z']]","[['S', 'OW1', 'D', 'AH0']]",1
600164385,"soda","grapes","[['S', 'OW1', 'D', 'AH0']]","[['G', 'R', 'EY1', 'P', 'S']]",1
600164385,"grapes","candy","[['G', 'R', 'EY1', 'P', 'S']]","[['K', 'AE1', 'N', 'D', 'IY0']]",0
600164385,"candy","steak","[['K', 'AE1', 'N', 'D', 'IY0']]","[['S', 'T', 'EY1', 'K']]",1
600164385,"steak","chicken","[['S', 'T', 'EY1', 'K']]","[['CH', 'IH1', 'K', 'AH0', 'N']]",1
600164385,"chicken","pomegranate","[['CH', 'IH1', 'K', 'AH0', 'N']]","[['P', 'AO1', 'M', 'IY1', 'G', 'R', 'AE1', 'N', 'EY1', 'T']]",1
600164385,"pomegranate","carrots","[['P', 'AO1', 'M', 'IY1', 'G', 'R', 'AE1', 'N', 'EY1', 'T']]","[['K', 'AE1', 'R', 'AH0', 'T', 'S'], ['K', 'EH1', 'R', 'AH0', 'T', 'S']]",1
600164385,"carrots","turkey","[['K', 'AE1', 'R', 'AH0', 'T', 'S'], ['K', 'EH1', 'R', 'AH0', 'T', 'S']]","[['T', 'ER1', 'K', 'IY0']]",1
600164385,"turkey","ham","[['T', 'ER1', 'K', 'IY0']]","[['HH', 'AE1', 'M']]",0
600164385,"ham","wraps","[['HH', 'AE1', 'M']]","[['R', 'AE1', 'P', 'S']]",1
600164385,"wraps","lettuce","[['R', 'AE1', 'P', 'S']]","[['L', 'EH1', 'T', 'AH0', 'S']]",1
600164385,"lettuce","tomatoes","[['L', 'EH1', 'T', 'AH0', 'S']]","[['T', 'AH0', 'M', 'EY1', 'T', 'OW0', 'Z'], ['T', 'AH0', 'M', 'AA1', 'T', 'OW0', 'Z']]",2
600164385,"tomatoes","spinach","[['T', 'AH0', 'M', 'EY1', 'T', 'OW0', 'Z'], ['T', 'AH0', 'M', 'AA1', 'T', 'OW0', 'Z']]","[['S', 'P', 'IH1', 'N', 'AH0', 'CH']]",1
600164385,"spinach","jelly","[['S', 'P', 'IH1', 'N', 'AH0', 'CH']]","[['JH', 'EH1', 'L', 'IY0']]",0
600164385,"jelly","bread","[['JH', 'EH1', 'L', 'IY0']]","[['B', 'R', 'EH1', 'D']]",1
600164385,"bread","butter","[['B', 'R', 'EH1', 'D']]","[['B', 'AH1', 'T', 'ER0']]",1
600164385,"butter","fastfood","[['B', 'AH1', 'T', 'ER0']]","[['F', 'AE1', 'S', 'T', 'F', 'UW2', 'D']]",1
600164385,"fastfood","gatorade","[['F', 'AE1', 'S', 'T', 'F', 'UW2', 'D']]","[['G', 'AE1', 'T', 'ER0', 'EY2', 'D']]",1
600164385,"gatorade","granolabars","[['G', 'AE1', 'T', 'ER0', 'EY2', 'D']]","[['G', 'R', 'AA1', 'N', 'OW0', 'L', 'AE1', 'B', 'AA1', 'R', 'EH1', 'S']]",1
600164385,"granolabars","grapefruits","[['G', 'R', 'AA1', 'N', 'OW0', 'L', 'AE1', 'B', 'AA1', 'R', 'EH1', 'S']]","[['G', 'R', 'EY1', 'P', 'F', 'R', 'UW2', 'T', 'S']]",2
600164385,"grapefruits","grapejuice","[['G', 'R', 'EY1', 'P', 'F', 'R', 'UW2', 'T', 'S']]","[['G', 'R', 'EY1', 'P', 'JH', 'UW1', 'S']]",4
600164385,"grapejuice","hotpockets","[['G', 'R', 'EY1', 'P', 'JH', 'UW1', 'S']]","[['HH', 'AA1', 'T', 'P', 'AA1', 'K', 'AH0', 'T', 'S']]",1
600164385,"hotpockets","icecream","[['HH', 'AA1', 'T', 'P', 'AA1', 'K', 'AH0', 'T', 'S']]","[['AY1', 'S', 'K', 'R', 'IY1', 'M']]",1
600164385,"icecream","orangejuice","[['AY1', 'S', 'K', 'R', 'IY1', 'M']]","[['AO1', 'R', 'AH0', 'N', 'JH', 'JH', 'UW1', 'S'], ['AO1', 'R', 'IH0', 'N', 'JH', 'JH', 'UW1', 'S']]",1
600164385,"orangejuice","peanutbutter","[['AO1', 'R', 'AH0', 'N', 'JH', 'JH', 'UW1', 'S'], ['AO1', 'R', 'IH0', 'N', 'JH', 'JH', 'UW1', 'S']]","[['P', 'IY1', 'N', 'AH0', 'T', 'B', 'AH1', 'T', 'ER0'], ['P', 'IY1', 'N', 'AH2', 'T', 'B', 'AH1', 'T', 'ER0']]",1
600164385,"peanutbutter","powerade","[['P', 'IY1', 'N', 'AH0', 'T', 'B', 'AH1', 'T', 'ER0'], ['P', 'IY1', 'N', 'AH2', 'T', 'B', 'AH1', 'T', 'ER0']]","[['P', 'AW1', 'R', 'AA1', 'D', 'IY1'], ['P', 'AW1', 'R', 'AA1', 'D', 'EY1'], ['P', 'AW1', 'R', 'AA1', 'D', 'AH0']]",1
600164385,"powerade","tacos","[['P', 'AW1', 'R', 'AA1', 'D', 'IY1'], ['P', 'AW1', 'R', 'AA1', 'D', 'EY1'], ['P', 'AW1', 'R', 'AA1', 'D', 'AH0']]","[['T', 'AA1', 'K', 'OW0', 'Z']]",1
256739546,"apple","banana","[['AE1', 'P', 'AH0', 'L']]","[['B', 'AH0', 'N', 'AE1', 'N', 'AH0']]",1
256739546,"banana","orange","[['B', 'AH0', 'N', 'AE1', 'N', 'AH0']]","[['AO1', 'R', 'AH0', 'N', 'JH'], ['AO1', 'R', 'IH0', 'N', 'JH']]",2
256739546,"orange","chicken","[['AO1', 'R', 'AH0', 'N', 'JH'], ['AO1', 'R', 'IH0', 'N', 'JH']]","[['CH', 'IH1', 'K', 'AH0', 'N']]",2
256739546,"chicken","milk","[['CH', 'IH1', 'K', 'AH0', 'N']]","[['M', 'IH1', 'L', 'K']]",1
256739546,"milk","soda","[['M', 'IH1', 'L', 'K']]","[['S', 'OW1', 'D', 'AH0']]",0
256739546,"soda","lemonade","[['S', 'OW1', 'D', 'AH0']]","[['L', 'EH1', 'M', 'AH0', 'N', 'EY1', 'D']]",1
256739546,"lemonade","meat","[['L', 'EH1', 'M', 'AH0', 'N', 'EY1', 'D']]","[['M', 'IY1', 'T']]",1
256739546,"meat","eggs","[['M', 'IY1', 'T']]","[['EH1', 'G', 'Z']]",0
256739546,"eggs","sausage","[['EH1', 'G', 'Z']]","[['S', 'AO1', 'S', 'AH0', 'JH'], ['S', 'AO1', 'S', 'IH0', 'JH']]",0
256739546,"sausage","salad","[['S', 'AO1', 'S', 'AH0', 'JH'], ['S', 'AO1', 'S', 'IH0', 'JH']]","[['S', 'AE1', 'L', 'AH0', 'D']]",1
256739546,"salad","milk","[['S', 'AE1', 'L', 'AH0', 'D']]","[['M', 'IH1', 'L', 'K']]",1
256739546,"milk","bread","[['M', 'IH1', 'L', 'K']]","[['B', 'R', 'EH1', 'D']]",0
256739546,"bread","candy","[['B', 'R', 'EH1', 'D']]","[['K', 'AE1', 'N', 'D', 'IY0']]",1
256739546,"candy","ham","[['K', 'AE1', 'N', 'D', 'IY0']]","[['HH', 'AE1', 'M']]",1
256739546,"ham","fish","[['HH', 'AE1', 'M']]","[['F', 'IH1', 'SH']]",0
256739546,"fish","hamburger","[['F', 'IH1', 'SH']]","[['HH', 'AE1', 'M', 'B', 'ER0', 'G', 'ER0']]",0
256739546,"hamburger","icedtea","[['HH', 'AE1', 'M', 'B', 'ER0', 'G', 'ER0']]","[['AY1', 'S', 'T', 'T', 'IY1']]",0
256739546,"icedtea","orangejuice","[['AY1', 'S', 'T', 'T', 'IY1']]","[['AO1', 'R', 'AH0', 'N', 'JH', 'JH', 'UW1', 'S'], ['AO1', 'R', 'IH0', 'N', 'JH', 'JH', 'UW1', 'S']]",1
256739546,"orangejuice","spaghetti","[['AO1', 'R', 'AH0', 'N', 'JH', 'JH', 'UW1', 'S'], ['AO1', 'R', 'IH0', 'N', 'JH', 'JH', 'UW1', 'S']]","[['S', 'P', 'AH0', 'G', 'EH1', 'T', 'IY0']]",1
174575632,"baklava","chickenpotpie","[['B', 'AE1', 'K', 'L', 'AA1', 'V', 'AH0']]","[['CH', 'IH1', 'K', 'AH0', 'N', 'P', 'AA1', 'T', 'P', 'AY2']]",1
174575632,"chickenpotpie","chickensandwich","[['CH', 'IH1', 'K', 'AH0', 'N', 'P', 'AA1', 'T', 'P', 'AY2']]","[['CH', 'IH1', 'K', 'AH0', 'N', 'Z', 'AH0', 'N', 'D', 'W', 'IH1', 'CH'], ['CH', 'IH1', 'K', 'AH0', 'N', 'Z', 'AE1', 'N', 'D', 'W', 'IH1', 'CH']]",5
174575632,"chickensandwich","chips","[['CH', 'IH1', 'K', 'AH0', 'N', 'Z', 'AH0', 'N', 'D', 'W', 'IH1', 'CH'], ['CH', 'IH1', 'K', 'AH0', 'N', 'Z', 'AE1', 'N', 'D', 'W', 'IH1', 'CH']]","[['CH', 'IH1', 'P', 'S']]",2
174575632,"chips","soda","[['CH', 'IH1', 'P', 'S']]","[['S', 'OW1', 'D', 'AH0']]",1
174575632,"soda","sprite","[['S', 'OW1', 'D', 'AH0']]","[['S', 'P', 'R', 'AY1', 'T']]",1
174575632,"sprite","coke","[['S', 'P', 'R', 'AY1', 'T']]","[['K', 'OW1', 'K']]",0
174575632,"coke","turkey","[['K', 'OW1', 'K']]","[['T', 'ER1', 'K', 'IY0']]",1
174575632,"turkey","gravy","[['T', 'ER1', 'K', 'IY0']]","[['G', 'R', 'EY1', 'V', 'IY0']]",1
174575632,"gravy","beans","[['G', 'R', 'EY1', 'V', 'IY0']]","[['B', 'IY1', 'N', 'Z']]",1
174575632,"beans","bacon","[['B', 'IY1', 'N', 'Z']]","[['B', 'EY1', 'K', 'AH0', 'N']]",1
174575632,"bacon","water","[['B', 'EY1', 'K', 'AH0', 'N']]","[['W', 'AO1', 'T', 'ER0']]",0
174575632,"water","sugar","[['W', 'AO1', 'T', 'ER0']]","[['SH', 'UH1', 'G', 'ER0']]",1
174575632,"sugar","salt","[['SH', 'UH1', 'G', 'ER0']]","[['S', 'AO1', 'L', 'T']]",0
174575632,"salt","pepper","[['S', 'AO1', 'L', 'T']]","[['P', 'EH1', 'P', 'ER0']]",0
174575632,"pepper","chicken","[['P', 'EH1', 'P', 'ER0']]","[['CH', 'IH1', 'K', 'AH0', 'N']]",0
174575632,"chicken","cranberrysauce","[['CH', 'IH1', 'K', 'AH0', 'N']]","[['K', 'R', 'AE1', 'N', 'B', 'EH2', 'R', 'IY0', 'S', 'AO1', 'S']]",1
174575632,"cranberrysauce","donuts","[['K', 'R', 'AE1', 'N', 'B', 'EH2', 'R', 'IY0', 'S', 'AO1', 'S']]","[['D', 'OW1', 'N', 'AH2', 'T', 'S']]",1
174575632,"donuts","koolaid","[['D', 'OW1', 'N', 'AH2', 'T', 'S']]","[['K', 'UW1', 'L', 'EY1', 'D']]",1
174575632,"koolaid","mashedpotatoes","[['K', 'UW1', 'L', 'EY1', 'D']]","[['M', 'AE1', 'SH', 'T', 'P', 'AH0', 'T', 'EY1', 'T', 'OW0', 'Z']]",1
174575632,"mashedpotatoes","pizza","[['M', 'AE1', 'SH', 'T', 'P', 'AH0', 'T', 'EY1', 'T', 'OW0', 'Z']]","[['P', 'IY1', 'T', 'S', 'AH0']]",1
787839024,"allfoods","cereal","[['AO1', 'L', 'F', 'UW1', 'D', 'Z']]","[['S', 'IH1', 'R', 'IY0', 'AH0', 'L']]",1
787839024,"cereal","chocolates","[['S', 'IH1', 'R', 'IY0', 'AH0', 'L']]","[['CH', 'AO1', 'K', 'L', 'AH0', 'T', 'S']]",1
787839024,"chocolates","apples","[['CH', 'AO1', 'K', 'L', 'AH0', 'T', 'S']]","[['AE1', 'P', 'AH0', 'L', 'Z']]",1
