"SID","Semantic_Similarity_mean","Semantic_Similarity_std","Frequency_Value_mean","Frequency_Value_std","Phonological_Similarity_mean","Phonological_Similarity_std","#_of_Items","Switch_Method","Number_of_Switches","Cluster_Size_mean","Cluster_Size_std"
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=1.0_fall=0.0",26,1.18518518518519,0.4743054990691
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=1.0_fall=0.2",26,1.18518518518519,0.4743054990691
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=1.0_fall=0.5",26,1.18518518518519,0.4743054990691
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=1.0_fall=0.8",26,1.18518518518519,0.4743054990691
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=1.0_fall=1.0",17,1.77777777777778,2.0427529234278
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.6_rise=0.0_fall=0.0",18,1.68421052631579,1.02867475187853
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.6_rise=0.0_fall=0.2",18,1.68421052631579,1.02867475187853
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.6_rise=0.0_fall=0.5",16,1.88235294117647,1.67621257044412
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.6_rise=0.0_fall=0.8",7,4,3.20156211871642
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.6_rise=0.0_fall=1.0",3,8,4.18330013267038
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.6_rise=0.2_fall=0.0",18,1.68421052631579,1.02867475187853
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.6_rise=0.2_fall=0.2",18,1.68421052631579,1.02867475187853
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.6_rise=0.2_fall=0.5",16,1.88235294117647,1.67621257044412
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.6_rise=0.2_fall=0.8",7,4,3.20156211871642
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.6_rise=0.2_fall=1.0",3,8,4.18330013267038
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.6_rise=0.5_fall=0.0",19,1.6,1.01980390271856
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.6_rise=0.5_fall=0.2",19,1.6,1.01980390271856
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.6_rise=0.5_fall=0.5",17,1.77777777777778,1.65178541636872
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.6_rise=0.5_fall=0.8",7,4,3.20156211871642
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.6_rise=0.5_fall=1.0",3,8,4.18330013267038
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.6_rise=0.8_fall=0.0",24,1.28,0.530659966456864
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.6_rise=0.8_fall=0.2",24,1.28,0.530659966456864
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.6_rise=0.8_fall=0.5",23,1.33333333333333,0.623609564462324
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.6_rise=0.8_fall=0.8",12,2.46153846153846,2.34078831610814
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.6_rise=0.8_fall=1.0",8,3.55555555555556,3.68513865595044
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.0",25,1.23076923076923,0.504418348023231
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.2",25,1.23076923076923,0.504418348023231
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.5",24,1.28,0.601331855134916
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.6_rise=1.0_fall=0.8",14,2.13333333333333,2.24697327284703
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.6_rise=1.0_fall=1.0",8,3.55555555555556,3.68513865595044
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.7_rise=0.0_fall=0.0",18,1.68421052631579,1.02867475187853
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.7_rise=0.0_fall=0.2",17,1.77777777777778,1.22726233524303
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.7_rise=0.0_fall=0.5",15,2,1.73205080756888
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.7_rise=0.0_fall=0.8",7,4,3
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.7_rise=0.0_fall=1.0",3,8,4.18330013267038
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.7_rise=0.2_fall=0.0",18,1.68421052631579,1.02867475187853
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.7_rise=0.2_fall=0.2",17,1.77777777777778,1.22726233524303
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.7_rise=0.2_fall=0.5",15,2,1.73205080756888
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.7_rise=0.2_fall=0.8",7,4,3
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.7_rise=0.2_fall=1.0",3,8,4.18330013267038
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.7_rise=0.5_fall=0.0",19,1.6,1.01980390271856
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.7_rise=0.5_fall=0.2",18,1.68421052631579,1.2162336850833
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.7_rise=0.5_fall=0.5",16,1.88235294117647,1.71094583202929
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.7_rise=0.5_fall=0.8",7,4,3
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.7_rise=0.5_fall=1.0",3,8,4.18330013267038
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.7_rise=0.8_fall=0.0",25,1.23076923076923,0.504418348023231
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.7_rise=0.8_fall=0.2",24,1.28,0.601331855134916
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.7_rise=0.8_fall=0.5",23,1.33333333333333,0.687184270936277
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.7_rise=0.8_fall=0.8",15,2,2.03100960115899
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.7_rise=0.8_fall=1.0",8,3.55555555555556,3.68513865595044
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.7_rise=1.0_fall=0.0",25,1.23076923076923,0.504418348023231
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.7_rise=1.0_fall=0.2",24,1.28,0.601331855134916
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.7_rise=1.0_fall=0.5",23,1.33333333333333,0.687184270936277
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.7_rise=1.0_fall=0.8",15,2,2.03100960115899
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.7_rise=1.0_fall=1.0",8,3.55555555555556,3.68513865595044
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.8_rise=0.0_fall=0.0",17,1.77777777777778,0.974996043043569
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.8_rise=0.0_fall=0.2",15,2,1.76776695296637
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.8_rise=0.0_fall=0.5",10,2.90909090909091,2.5745095015466
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.8_rise=0.0_fall=0.8",6,4.57142857142857,2.92072118575155
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.8_rise=0.0_fall=1.0",4,6.4,3.8262252939418
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.8_rise=0.2_fall=0.0",18,1.68421052631579,0.861616081249732
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.8_rise=0.2_fall=0.2",16,1.88235294117647,1.67621257044412
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.8_rise=0.2_fall=0.5",11,2.66666666666667,2.49443825784929
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.8_rise=0.2_fall=0.8",7,4,3
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.8_rise=0.2_fall=1.0",5,5.33333333333333,4.10960933531265
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.8_rise=0.5_fall=0.0",19,1.6,0.860232526704263
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.8_rise=0.5_fall=0.2",17,1.77777777777778,1.65178541636872
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.8_rise=0.5_fall=0.5",11,2.66666666666667,2.49443825784929
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.8_rise=0.5_fall=0.8",7,4,3
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.8_rise=0.5_fall=1.0",5,5.33333333333333,4.10960933531265
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.8_rise=0.8_fall=0.0",23,1.33333333333333,0.74535599249993
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.8_rise=0.8_fall=0.2",23,1.33333333333333,0.74535599249993
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.8_rise=0.8_fall=0.5",17,1.77777777777778,1.71773609263781
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.8_rise=0.8_fall=0.8",14,2.13333333333333,2.15612821717283
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.8_rise=0.8_fall=1.0",10,2.90909090909091,2.99862227317648
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.8_rise=1.0_fall=0.0",24,1.28,0.601331855134916
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.8_rise=1.0_fall=0.2",24,1.28,0.601331855134916
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.8_rise=1.0_fall=0.5",18,1.68421052631579,1.62392090742542
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.8_rise=1.0_fall=0.8",15,2,2.03100960115899
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.8_rise=1.0_fall=1.0",11,2.66666666666667,2.77888866675551
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.9_rise=0.0_fall=0.0",17,1.77777777777778,0.974996043043569
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.9_rise=0.0_fall=0.2",15,2,1.17260393995586
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.9_rise=0.0_fall=0.5",10,2.90909090909091,2.5745095015466
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.9_rise=0.0_fall=0.8",6,4.57142857142857,2.92072118575155
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.9_rise=0.0_fall=1.0",4,6.4,3.8262252939418
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.9_rise=0.2_fall=0.0",17,1.77777777777778,0.974996043043569
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.9_rise=0.2_fall=0.2",15,2,1.17260393995586
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.9_rise=0.2_fall=0.5",10,2.90909090909091,2.5745095015466
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.9_rise=0.2_fall=0.8",6,4.57142857142857,2.92072118575155
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.9_rise=0.2_fall=1.0",4,6.4,3.8262252939418
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.9_rise=0.5_fall=0.0",20,1.52380952380952,0.85183541999992
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.9_rise=0.5_fall=0.2",19,1.6,0.916515138991168
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.9_rise=0.5_fall=0.5",13,2.28571428571429,2.08493135990377
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.9_rise=0.5_fall=0.8",9,3.2,2.6
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.9_rise=0.5_fall=1.0",7,4,3.57071421427143
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.9_rise=0.8_fall=0.0",23,1.33333333333333,0.74535599249993
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.9_rise=0.8_fall=0.2",22,1.39130434782609,0.820346185396227
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.9_rise=0.8_fall=0.5",17,1.77777777777778,1.71773609263781
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.9_rise=0.8_fall=0.8",14,2.13333333333333,2.15612821717283
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.9_rise=0.8_fall=1.0",10,2.90909090909091,2.99862227317648
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.9_rise=1.0_fall=0.0",25,1.23076923076923,0.504418348023231
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.9_rise=1.0_fall=0.2",24,1.28,0.601331855134916
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.9_rise=1.0_fall=0.5",19,1.6,1.39283882771841
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.9_rise=1.0_fall=0.8",16,1.88235294117647,1.77837840680364
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.9_rise=1.0_fall=1.0",12,2.46153846153846,2.53028987744593
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.0",17,1.77777777777778,1.13311544746506
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.2",16,1.88235294117647,1.18233830836716
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5",12,2.46153846153846,2.02353022122552
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.8",8,3.55555555555556,3.0951973949298
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=0.0_fall=1.0",7,4,3.96862696659689
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=0.2_fall=0.0",17,1.77777777777778,1.13311544746506
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=0.2_fall=0.2",16,1.88235294117647,1.18233830836716
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=0.2_fall=0.5",12,2.46153846153846,2.02353022122552
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=0.2_fall=0.8",8,3.55555555555556,3.0951973949298
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=0.2_fall=1.0",7,4,3.96862696659689
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=0.5_fall=0.0",22,1.39130434782609,0.820346185396227
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=0.5_fall=0.2",21,1.45454545454545,0.890723542830246
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=0.5_fall=0.5",16,1.88235294117647,1.77837840680364
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=0.5_fall=0.8",13,2.28571428571429,2.46195541994487
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0",10,2.90909090909091,3.20382003394656
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.0",24,1.28,0.722218803410712
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.2",23,1.33333333333333,0.799305253885453
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.5",18,1.68421052631579,1.68749679388225
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.8",16,1.88235294117647,2.054617552538
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=0.8_fall=1.0",13,2.28571428571429,2.60298102261266
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=1.0_fall=0.0",27,1.14285714285714,0.440315285926355
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=1.0_fall=0.2",26,1.18518518518519,0.546845298527163
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=1.0_fall=0.5",21,1.45454545454545,1.33917453296875
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=1.0_fall=0.8",19,1.6,1.65529453572469
"600164385",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=1.0_fall=1.0",16,1.88235294117647,2.11110099352075
"600164385",NA,NA,NA,NA,NA,NA,NA,"norms_associative",24,1.28,0.664529909033446
"600164385",NA,NA,NA,NA,NA,NA,NA,"norms_categorical",20,1.52380952380952,0.85183541999992
"600164385",NA,NA,NA,NA,NA,NA,NA,"simdrop",7,4,1
"256739546",0.627803784915522,0.161630033986196,4.328,0.398610745359166,0.0772105263157895,0.0907893036696433,20,"delta_rise=0.0_fall=0.0",9,2,1.09544511501033
"256739546",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.0_fall=0.2",9,2,1.09544511501033
"256739546",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.0_fall=0.5",5,3.33333333333333,3.1446603773522
"256739546",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.0_fall=0.8",3,5,4.18330013267038
"256739546",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.0_fall=1.0",2,6.66666666666667,6.0184900284226
"256739546",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.2_fall=0.0",10,1.81818181818182,1.11340442853781
"256739546",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.2_fall=0.2",10,1.81818181818182,1.11340442853781
"256739546",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.2_fall=0.5",5,3.33333333333333,3.1446603773522
"256739546",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.2_fall=0.8",3,5,4.18330013267038
"256739546",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.2_fall=1.0",2,6.66666666666667,6.0184900284226
"256739546",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.5_fall=0.0",12,1.53846153846154,0.92946507489189
"256739546",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.5_fall=0.2",12,1.53846153846154,0.92946507489189
"256739546",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.5_fall=0.5",6,2.85714285714286,2.99659670905758
"256739546",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.5_fall=0.8",4,4,4.09878030638384
"256739546",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.5_fall=1.0",3,5,5.8309518948453
"256739546",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.8_fall=0.0",13,1.42857142857143,0.903507902905251
"256739546",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.8_fall=0.2",13,1.42857142857143,0.903507902905251
"256739546",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.8_fall=0.5",7,2.5,2.91547594742265
"256739546",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.8_fall=0.8",4,4,4.09878030638384
"256739546",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.8_fall=1.0",3,5,5.8309518948453
"256739546",NA,NA,NA,NA,NA,NA,NA,"delta_rise=1.0_fall=0.0",13,1.42857142857143,0.903507902905251
"256739546",NA,NA,NA,NA,NA,NA,NA,"delta_rise=1.0_fall=0.2",13,1.42857142857143,0.903507902905251
"256739546",NA,NA,NA,NA,NA,NA,NA,"delta_rise=1.0_fall=0.5",7,2.5,2.91547594742265
"256739546",NA,NA,NA,NA,NA,NA,NA,"delta_rise=1.0_fall=0.8",4,4,4.09878030638384
"256739546",NA,NA,NA,NA,NA,NA,NA,"delta_rise=1.0_fall=1.0",3,5,5.8309518948453
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodal_alpha=0.0",4,4,1.78885438199983
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodal_alpha=0.1",6,2.85714285714286,0.63887656499994
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodal_alpha=0.2",6,2.85714285714286,0.63887656499994
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodal_alpha=0.3",6,2.85714285714286,0.63887656499994
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodal_alpha=0.4",6,2.85714285714286,0.63887656499994
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodal_alpha=0.5",6,2.85714285714286,0.63887656499994
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodal_alpha=0.6",6,2.85714285714286,0.63887656499994
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodal_alpha=0.7",6,2.85714285714286,0.63887656499994
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodal_alpha=0.8",6,2.85714285714286,0.63887656499994
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodal_alpha=0.9",5,3.33333333333333,1.37436854187255
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodal_alpha=1.0",5,3.33333333333333,1.37436854187255
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.0_fall=0.0",11,1.66666666666667,0.623609564462324
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.0_fall=0.2",11,1.66666666666667,0.623609564462324
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.0_fall=0.5",10,1.81818181818182,0.715818897637437
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.0_fall=0.8",10,1.81818181818182,0.715818897637437
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.0_fall=1.0",10,1.81818181818182,0.715818897637437
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.2_fall=0.0",11,1.66666666666667,0.623609564462324
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.2_fall=0.2",11,1.66666666666667,0.623609564462324
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.2_fall=0.5",10,1.81818181818182,0.715818897637437
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.2_fall=0.8",10,1.81818181818182,0.715818897637437
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.2_fall=1.0",10,1.81818181818182,0.715818897637437
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.5_fall=0.0",11,1.66666666666667,0.623609564462324
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.5_fall=0.2",11,1.66666666666667,0.623609564462324
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.5_fall=0.5",10,1.81818181818182,0.715818897637437
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.5_fall=0.8",10,1.81818181818182,0.715818897637437
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.5_fall=1.0",10,1.81818181818182,0.715818897637437
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.8_fall=0.0",11,1.66666666666667,0.623609564462324
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.8_fall=0.2",11,1.66666666666667,0.623609564462324
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.8_fall=0.5",10,1.81818181818182,0.715818897637437
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.8_fall=0.8",10,1.81818181818182,0.715818897637437
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.8_fall=1.0",10,1.81818181818182,0.715818897637437
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=1.0_fall=0.0",11,1.66666666666667,0.623609564462324
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=1.0_fall=0.2",11,1.66666666666667,0.623609564462324
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=1.0_fall=0.5",10,1.81818181818182,0.715818897637437
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=1.0_fall=0.8",10,1.81818181818182,0.715818897637437
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=1.0_fall=1.0",10,1.81818181818182,0.715818897637437
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=0.0_fall=0.0",10,1.81818181818182,0.833195580901062
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=0.0_fall=0.2",9,2,0.894427190999916
"256739546",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=0.0_fall=0.5",8,2.22222222222222,0.916245694581702
