SID,entry,evaluation,replacement
SKE-234,orangejuice,REPLACE,juice
SKE-234,water,FOUND,water
SKE-234,soda,FOUND,soda
SKE-234,pasta,REPLACE,pastry
SKE-234,milk,FOUND,milk
SKE-234,apples,FOUND,apples
SKE-234,fruit,FOUND,fruit
SKE-234,grapes,FOUND,grapes
SKE-234,coffee,FOUND,coffee
SKE-234,pizza,REPLACE,pie
SKE-234,ravioli,REPLACE,dumpling
SKE-234,spaghetti,REPLACE,noodles
SMK-401,breadsticks,REPLACE,bread
SMK-401,cheesepizza,REPLACE,pie
SMK-401,dietcoke,REPLACE,coke
SMK-401,frenchfries,REPLACE,potatoes
SMK-401,frozenpizzas,REPLACE,pie
SMK-401,granolabars,REPLACE,breakfast
SMK-401,guacamole,REPLACE,dip
SMK-401,hamburger,REPLACE,burger
SMK-401,hershey,REPLACE,chocolate
SMK-401,hotdog,REPLACE,sausage
SMK-401,hotdogs,REPLACE,sausage
SMK-401,lasagna,REPLACE,casserole
SMK-401,mashedpotatoes,REPLACE,potatoes
SMK-401,pepperjackcheese,REPLACE,cheese
SMK-401,chips,FOUND,chips
SMK-401,pepperonipizza,REPLACE,pie
SMK-401,sausage,FOUND,sausage
SMK-401,milk,FOUND,milk
SMK-401,coke,FOUND,coke
SMK-401,sprite,FOUND,sprite
SMK-401,corn,FOUND,corn
SMK-401,peas,FOUND,peas
SMK-401,grapes,FOUND,grapes
SMK-401,apple,FOUND,apple
SMK-401,bananas,FOUND,bananas
SMK-401,cheese,FOUND,cheese
SMK-401,bread,FOUND,bread
SMK-401,popsicles,REPLACE,dessert
SMK-401,pringles,REPLACE,chips
SMK-401,quakerbars,REPLACE,snack
SMK-401,sausagepizza,REPLACE,sausage
SMK-401,skittles,REPLACE,candy
SMK-401,spaghetti,REPLACE,noodles
SMK-401,sunkist,REPLACE,soda
SMK-401,tatertots,REPLACE,potatoes
SNI-300,barbecue,REPLACE,grill
SNI-300,macaroniandcheese,REPLACE,macaroni
SNI-300,soda,FOUND,soda
SNI-300,water,FOUND,water
SNI-300,chicken,FOUND,chicken
SNI-300,burger,FOUND,burger
SNI-300,rice,FOUND,rice
SNI-300,steak,FOUND,steak
SNI-300,chinese,FOUND,chinese
SNI-300,rice,FOUND,rice
SNI-300,juice,FOUND,juice
SNI-300,orange,FOUND,orange
SNI-300,lemon,FOUND,lemon
SNI-300,apple,FOUND,apple
SNI-300,pear,FOUND,pear
SNI-300,lemon,FOUND,lemon
SNI-300,pizza,REPLACE,pie
SNI-300,spaghetti,REPLACE,noodles
SNR-308,cereal,REPLACE,cereals
SNR-308,dietcoke,REPLACE,coke
SNR-308,peanutbutter,REPLACE,peanuts
SNR-308,chips,FOUND,chips
SNR-308,candies,FOUND,candies
SNR-308,pop,FOUND,pop
SNR-308,lemonade,FOUND,lemonade
SNR-308,pies,FOUND,pies
SNR-308,cakes,FOUND,cakes
SNR-308,brownies,FOUND,brownies
SNR-308,sandwich,FOUND,sandwich
SNR-308,fish,FOUND,fish
SNR-308,chicken,FOUND,chicken
SNR-308,pizza,REPLACE,pie
SNR-308,pizza,REPLACE,pie
SNR-308,tunafish,REPLACE,fish
SNT-310,broccoli,REPLACE,sprouts
SNT-310,kiwi,REPLACE,fruit
SNT-310,mayo,REPLACE,mayonnaise
SNT-310,soda,FOUND,soda
SNT-310,corn,FOUND,corn
SNT-310,potatoes,FOUND,potatoes
SNT-310,tomato,FOUND,tomato
SNT-310,steak,FOUND,steak
SNT-310,apple,FOUND,apple
SNT-310,oranges,FOUND,oranges
SNT-310,banana,FOUND,banana
SNT-310,plums,FOUND,plums
SNT-310,water,FOUND,water
SNT-310,bread,FOUND,bread
SNT-310,turkey,FOUND,turkey
SNT-310,mustard,FOUND,mustard
SNT-310,lettuce,FOUND,lettuce
SNT-310,carrots,FOUND,carrots
SNT-310,radishes,FOUND,radishes
SNT-310,beets,FOUND,beets
SNT-310,cauliflower,FOUND,cauliflower
SNT-310,beans,FOUND,beans
SNT-310,sweetpotatoes,REPLACE,potatoes
SNV-312,2%milk,REPLACE,milk
SNV-312,applejuice,REPLACE,juice
SNV-312,blueberries,REPLACE,berries
SNV-312,blueberrymuffins,REPLACE,muffins
SNV-312,breadsticks,REPLACE,bread
SNV-312,burrito,REPLACE,wrap
SNV-312,chickennoodles,REPLACE,noodles
SNV-312,chickenpasta,REPLACE,noodles
SNV-312,chocolatemilk,REPLACE,milk
SNV-312,cornbread,REPLACE,bread
SNV-312,gatorade,REPLACE,electrolyte
SNV-312,granolabars,REPLACE,breakfast
SNV-312,hamburger,REPLACE,burger
SNV-312,hotdog,REPLACE,sausage
SNV-312,lasagna,REPLACE,casserole
SNV-312,mashedpotatoes,REPLACE,potatoes
SNV-312,orangejuice,REPLACE,juice
SNV-312,peanutbutter,REPLACE,peanuts
SNV-312,chicken,FOUND,chicken
SNV-312,rice,FOUND,rice
SNV-312,corn,FOUND,corn
SNV-312,celery,FOUND,celery
SNV-312,water,FOUND,water
SNV-312,turkey,FOUND,turkey
SNV-312,ham,FOUND,ham
SNV-312,wings,FOUND,wings
SNV-312,powerade,REPLACE,electrolyte
SNV-312,apples,FOUND,apples
SNV-312,oranges,FOUND,oranges
SNV-312,strawberry,FOUND,strawberry
SNV-312,raspberries,FOUND,raspberries
SNV-312,spaghetti,REPLACE,noodles
SNV-312,waffles,REPLACE,breakfast
SNY-315,applejuice,REPLACE,juice
SNY-315,cereal,REPLACE,cereals
SNY-315,cheezits,REPLACE,crackers
SNY-315,chickennoodlesoup,REPLACE,soup
SNY-315,cranberryjuice,REPLACE,juice
SNY-315,grapejuice,REPLACE,juice
SNY-315,hotchocolate,REPLACE,chocolate
SNY-315,macaroniandcheese,REPLACE,macaroni
SNY-315,orangejuice,REPLACE,juice
SNY-315,chicken,FOUND,chicken
SNY-315,water,FOUND,water
SNY-315,pop,FOUND,pop
SNY-315,steak,FOUND,steak
SNY-315,bread,FOUND,bread
SNY-315,milk,FOUND,milk
SNY-315,bananas,FOUND,bananas
SNY-315,apples,FOUND,apples
SNY-315,oranges,FOUND,oranges
SNY-315,grapes,FOUND,grapes
SNY-315,lettuce,FOUND,lettuce
SNY-315,crackers,FOUND,crackers
SNY-315,tea,FOUND,tea
SNY-315,tomatojuice,REPLACE,tomato
SNY-315,tomatosoup,REPLACE,soup
SOA-317,applejuice,REPLACE,juice
SOA-317,pop,FOUND,pop
SOA-317,food,FOUND,food
SOA-317,water,FOUND,water
SOA-317,chew,FOUND,chew
SOA-317,orange,FOUND,orange
SOA-317,rootbeer,REPLACE,beer
SOQ-329,blueberries,REPLACE,berries
SOQ-329,broccoli,REPLACE,sprouts
SOQ-329,greenbeans,REPLACE,beans
SOQ-329,hamburger,REPLACE,burger
SOQ-329,icecream,REPLACE,dessert
SOQ-329,kiwi,REPLACE,fruit
SOQ-329,meatloaf,REPLACE,meat
SOQ-329,pizza,REPLACE,pie
SOQ-329,banana,FOUND,banana
SOQ-329,apple,FOUND,apple
SOQ-329,water,FOUND,water
SOQ-329,soda,FOUND,soda
SOQ-329,orange,FOUND,orange
SOQ-329,strawberry,FOUND,strawberry
SOQ-329,chocolate,FOUND,chocolate
SOQ-329,beer,FOUND,beer
SOQ-329,chips,FOUND,chips
SOQ-329,chicken,FOUND,chicken
SOQ-329,beef,FOUND,beef
SOQ-329,bacon,FOUND,bacon
SOQ-329,steak,FOUND,steak
SOQ-329,peas,FOUND,peas
SOQ-329,carrots,FOUND,carrots
SOQ-329,spinach,FOUND,spinach
SOQ-329,corn,FOUND,corn
SOQ-329,cherries,FOUND,cherries
SPL-436,cottagecheese,REPLACE,cheese
SPL-436,frenchtoast,REPLACE,toast
SPL-436,gatorade,REPLACE,electrolyte
SPL-436,icecream,REPLACE,dessert
SPL-436,propel,REPLACE,electrolyte
SPL-436,lemonade,FOUND,lemonade
SPL-436,chips,FOUND,chips
SPL-436,gingerbread,FOUND,gingerbread
SPL-436,cake,FOUND,cake
SPL-436,cookies,FOUND,cookies
SPL-436,turkey,FOUND,turkey
SPL-436,ham,FOUND,ham
SPL-436,eggs,FOUND,eggs
SPL-436,peanuts,FOUND,peanuts
SPV-450,frenchfries,REPLACE,potatoes
SPV-450,garlicbread,REPLACE,bread
SPV-450,greenpeppers,REPLACE,peppers
SPV-450,hamburgers,REPLACE,burger
SPV-450,hotdogs,REPLACE,sausage
SPV-450,icecream,REPLACE,dessert
SPV-450,lasagna,REPLACE,casserole
SPV-450,pizza,REPLACE,pie
SPV-450,water,FOUND,water
SPV-450,watermelon,FOUND,watermelon
SPV-450,candy,FOUND,candy
SPV-450,liquor,FOUND,liquor
SPV-450,mustard,FOUND,mustard
SPV-450,tomatoes,FOUND,tomatoes
SPV-450,onions,FOUND,onions
SPV-450,sodapop,REPLACE,soda
SPV-450,corn,FOUND,corn
SPV-450,strawberries,FOUND,strawberries
SPV-450,lettuce,FOUND,lettuce
SPV-450,cheese,FOUND,cheese
SPV-450,spaghetti,REPLACE,noodles
SPV-450,tacos,REPLACE,wrap
SRF-483,chickenlegs,REPLACE,chicken
SRF-483,chickentenders,REPLACE,chicken
SRF-483,chickenwings,REPLACE,chicken
SRF-483,hamburgers,REPLACE,burger
SRF-483,macandcheese,REPLACE,macaroni
SRF-483,parmesancheese,REPLACE,cheese
SRF-483,ribs,FOUND,ribs
SRF-483,wings,FOUND,wings
SRF-483,soda,FOUND,soda
SRF-483,water,FOUND,water
SRF-483,pickles,FOUND,pickles
SRF-483,peppers,FOUND,peppers
SRF-483,cheese,FOUND,cheese
SRF-483,noodles,FOUND,noodles
SRR-498,cheeseburgers,REPLACE,burger
SRR-498,chocolatefudge,REPLACE,fudge
SRR-498,chocolatemilk,REPLACE,milk
SRR-498,fries,REPLACE,fried
SRR-498,hamburgers,REPLACE,burger
SRR-498,mcdonalds,REPLACE,meal
SRR-498,omelets,REPLACE,omelet
SRR-498,peanutbutterandjelly,REPLACE,sandwich
SRR-498,pizza,REPLACE,pie
SRR-498,ravioli,REPLACE,dumpling
SRR-498,romannoodles,REPLACE,noodles
SRR-498,milk,FOUND,milk
SRR-498,soda,FOUND,soda
SRR-498,eggs,FOUND,eggs
SRR-498,bacon,FOUND,bacon
SRR-498,toast,FOUND,toast
SRR-498,pudding,FOUND,pudding
SRR-498,cake,FOUND,cake
SRR-498,spaghetti,REPLACE,noodles
SRR-498,water,FOUND,water
SRR-498,strawberrymilk,REPLACE,milk
SRR-498,tacos,REPLACE,wrap
SSG-520,beefandnoodles,REPLACE,noodles
SSG-520,calamari,REPLACE,cuttlefish
SSG-520,chickennuggets,REPLACE,chicken
SSG-520,koolaid,REPLACE,beverage
SSG-520,orangejuice,REPLACE,juice
SSG-520,spaghetti,REPLACE,noodles
SSG-520,water,FOUND,water
SSG-520,milk,FOUND,milk
SSG-520,fish,FOUND,fish
SSG-520,shrimp,FOUND,shrimp
SSG-520,lemonade,FOUND,lemonade
SSG-520,candy,FOUND,candy
SSG-520,juice,FOUND,juice
SUG-544,cherrypepsi,REPLACE,soda
SUG-544,drpepper,REPLACE,pepper
SUG-544,icee,REPLACE,ice
SUG-544,pepsi,REPLACE,soda
SUG-544,pizza,REPLACE,pie
SUG-544,pumpkinpie,REPLACE,pie
SUG-544,potato,FOUND,potato
SUG-544,corn,FOUND,corn
SUG-544,beans,FOUND,beans
SUG-544,soup,FOUND,soup
SUG-544,tea,FOUND,tea
SUG-544,lemonade,FOUND,lemonade
SUG-544,watermelon,FOUND,watermelon
SUG-544,pumpkin,FOUND,pumpkin
SUG-544,cherry,FOUND,cherry
SUG-544,apple,FOUND,apple
SUG-544,orange,FOUND,orange
SVH-570,applejuice,REPLACE,juice
SVH-570,barbecueribs,REPLACE,meat
SVH-570,broccoli,REPLACE,sprouts
SVH-570,dietcoke,REPLACE,coke
SVH-570,icedcream,REPLACE,dessert
SVH-570,meatloaf,REPLACE,meat
SVH-570,orangejuice,REPLACE,juice
SVH-570,popsicles,REPLACE,dessert
SVH-570,cake,FOUND,cake
SVH-570,fruit,FOUND,fruit
SVH-570,milk,FOUND,milk
SVH-570,water,FOUND,water
SVH-570,steak,FOUND,steak
SVH-570,lettuce,FOUND,lettuce
SVH-570,salad,FOUND,salad
SVH-570,sprite,FOUND,sprite
SVY-587,breadsticks,REPLACE,bread
SVY-587,chickennuggets,REPLACE,chicken
SVY-587,frenchfries,REPLACE,potatoes
SVY-587,hamburgers,REPLACE,burger
SVY-587,hotdogs,REPLACE,sausage
SVY-587,marinarasauce,REPLACE,sauce
SVY-587,peanutbutter,REPLACE,peanuts
SVY-587,pizza,REPLACE,pie
SVY-587,squid,REPLACE,cuttlefish
SVY-587,peaches,FOUND,peaches
SVY-587,apples,FOUND,apples
SVY-587,soda,FOUND,soda
SVY-587,chicken,FOUND,chicken
SVY-587,carrots,FOUND,carrots
SVY-587,cabbage,FOUND,cabbage
SVY-587,lettuce,FOUND,lettuce
SVY-587,cheese,FOUND,cheese
SVY-587,soup,FOUND,soup
SVY-587,yogurt,REPLACE,dairy
SZA-781,applecider,REPLACE,cider
SZA-781,applejuice,REPLACE,juice
SZA-781,cranberryjuice,REPLACE,juice
SZA-781,spaghetti,REPLACE,noodles
SZA-781,tunafish,REPLACE,fish
SZA-781,v8,REPLACE,juice
SZA-781,tomatoes,FOUND,tomatoes
SZA-781,vegetables,FOUND,vegetables
SZA-781,asparagus,FOUND,asparagus
SZA-781,salmon,FOUND,salmon
